p_exposure,late_x,x_cate,pe_times_late,treatment,conversion,exposure
0.0092927403748035,0.0250857194479403,0.0004336513309972,0.0002331150779448,1,0,0
0.0092716393992304,0.0220545069342859,0.0004992756646207,0.0002044814354225,1,0,0
0.0449049174785614,0.0077277090416634,0.0006400847267346,0.0003470121368142,1,0,0
0.1142707541584968,0.0909482681602416,0.0123195804201915,0.01039272719208,1,0,0
0.0083312150090932,0.0307904241694714,0.0004320244081408,0.000256521643977,1,0,0
0.3112490773200989,0.0159275380099845,0.0042766389790679,0.0049574315095885,1,0,0
0.0301547721028327,0.0732009507633489,0.0139987848900765,0.0022073579879794,1,0,0
0.0097916675731539,0.0273958130926647,0.0004977495740872,0.0002682506946996,1,0,0
0.0623691156506538,0.0019125029557362,0.0007192564703117,0.0001192811180285,1,0,0
0.5787193179130554,0.0436238980883876,0.0018009670986884,0.0252459925464203,1,0,0
0.021845269948244,0.0235030372370175,0.000498331263703,0.0005134301930462,1,0,0
0.0992553606629371,0.011120426666772,0.0023633752396903,0.0011037619595362,1,0,0
0.0092927403748035,0.025159988697925,0.0004336506240281,0.0002338052428028,1,0,0
0.03040780313313,0.0129178145948402,0.0006013157705977,0.0003928023631101,1,0,0
0.0107511868700385,0.0196744849251133,0.0004997614349563,0.0002115240640016,1,0,0
0.008107385598123,0.0301219343578396,0.0004320318740404,0.0002442101368003,1,0,0
0.0181839410215616,0.0217810945281437,0.0004926985751073,0.0003960661382848,1,0,0
0.8414139747619629,0.0524970448628825,0.1081617048134027,0.044171747181335,0,0,0
0.0140340374782681,0.0201719632725414,0.0004997563523075,0.000283094088577,1,0,0
0.2093965858221054,0.0036820074185637,0.0084642904821438,0.0007709997824189,1,0,0
0.1034657955169677,0.0784279029945909,0.0178370306900154,0.0081146053740629,1,0,0
0.0215091649442911,0.0210603527618135,0.0004923409777549,0.0004529906013388,1,0,0
0.0700398758053779,0.048524160973387,0.0046094177756916,0.0033986262081361,1,0,0
0.7360187768936157,0.0818799739079756,0.1446676876190351,0.0602651982478294,0,0,0
0.0206287708133459,0.0231499823397309,0.0004983354494457,0.0004775556800193,1,0,0
0.9470779895782472,0.0350199696509908,0.1559083128555745,0.0331666424521516,1,0,1
0.0235545560717582,0.0190015859438339,0.0005144726712638,0.0004475739215663,1,0,0
0.0164382047951221,0.0167841067808465,0.0005924439663993,0.0002759005845667,1,0,0
0.8086138963699341,0.0196066939108241,0.0612614888081269,0.0158542451581641,1,0,1
0.0172135755419731,0.014480413873372,0.0004943219559665,0.0002492596980883,1,0,0
0.1113684177398681,0.0707939915726144,0.017147651395248,0.0078842148269316,1,0,0
0.0206287708133459,0.023219664948131,0.0004983346233099,0.0004789931465776,1,0,0
0.037432175129652,0.0162986858753203,0.0005922033331479,0.0006100952640681,1,0,0
0.0148382699117064,0.0204682453760017,0.0004997533251821,0.0003037133495081,1,0,0
0.0410477444529533,0.0398999269843316,0.0038991629114148,0.0016378020065443,1,0,0
0.1097090095281601,0.0113203525566222,0.0006782955564484,0.0012419446664966,1,0,0
0.0239285342395305,0.021740920794172,0.0004997403216734,0.0005202283676222,0,0,0
0.0722925215959549,0.0023221168158719,0.0006931096497922,0.0001678716800597,1,0,1
0.0212969910353422,0.0129632685393216,0.0011936856137927,0.0002760786138706,1,0,0
0.0081745190545916,0.0461737057280267,0.0028006485812438,0.0003774478372948,0,0,0
0.1154460310935974,0.0336692371800262,0.0014913282273047,0.003886979802383,1,0,0
0.0120202265679836,0.0237169855814773,0.0008373455854334,0.0002850835401989,1,0,0
0.0837700068950653,0.052103753554824,0.0056183300499558,0.0043647317945463,1,0,0
0.088807500898838,0.0813301411955624,0.0169852873749171,0.0072227265873275,1,0,0
0.5824519991874695,0.0562473780556773,0.0668672900822209,0.0327613977975826,1,0,0
0.0087844794616103,0.0254318780696092,0.0004336480358896,0.0002234058105726,1,0,0
0.0280321836471557,0.023168141559978,0.0004992642582012,0.0006494535989726,1,0,0
0.0273777265101671,0.0178890184919918,0.0004930608113494,0.000489760655809,0,0,0
0.0085599971935153,0.0275095064579229,0.0004422331891158,0.0002354812980748,1,0,0
0.0279750488698482,0.0262650904396172,0.0004336401042389,0.0007347671886192,1,0,0
0.23477703332901,0.0124653446270111,0.0030902321132941,0.0029265766309533,0,0,0
0.0403143018484115,0.0097801019706698,0.0006978654814099,0.0003942779829538,1,0,0
0.3359001874923706,0.0052920635297514,0.0007175187756775,0.001777605131865,1,0,0
0.0300061237066984,0.0330891127810084,0.0009448128407825,0.0009928760114518,1,0,0
0.0234166514128446,0.0325737210713177,0.0020931497024318,0.0007627674715462,1,0,0
0.026112861931324,0.0330590836803264,0.0027531968074963,0.0008632672877204,1,0,0
0.0166409816592931,0.0246333157807449,0.0004336556373685,0.0004099225561149,1,0,0
0.0232033804059028,0.0191283431541977,0.0004933251530503,0.0004438422227414,1,0,0
0.1055637151002883,0.0534325315838903,0.0107995506324814,0.0056405365412089,1,0,0
0.0084720030426979,0.007024228404924,0.0006835121855717,5.95092844191e-05,0,0,0
0.0137264123186469,0.0108015368484877,0.000592705338952,0.0001482663484574,1,0,0
0.0138273844495415,0.0201364020768725,0.0004930344725292,0.0002784337729474,1,0,0
0.0328113809227943,0.0145079507022303,0.0005924731135179,0.0004760258969,1,0,0
0.0101445177569985,0.0163625034300738,0.0004940304227676,0.0001659897065953,0,0,0
0.0201856028288602,0.026002482315152,0.0008531258625834,0.0005248757805781,1,0,0
0.1153221875429153,0.019669154858359,0.000617095974861,0.0022682899653863,1,0,0
0.1790343075990677,0.028124994872356,0.007147036627715,0.0050353389831996,0,0,0
0.0241293329745531,0.0313298591514809,0.0021367134546491,0.0007559686035119,1,0,0
0.0194850228726863,0.0220261610734376,0.0005083532449739,0.0004291802523134,1,0,0
0.0138707822188735,0.0256175542187788,0.0018912867232731,0.0003553355155488,0,0,0
0.0108627285808324,0.0146833617579411,0.0004943199084617,0.0001595013734306,1,0,0
0.4743430018424988,0.076325367544037,0.0808475308437881,0.0362044039575705,1,0,0
0.0261139925569295,0.0170758645904535,0.0005924402300666,0.0004459190008182,0,0,0
0.0134299220517277,0.0257511382699707,0.0004336449967769,0.0003458357797089,1,0,0
0.0089033180847764,0.0273648184309975,0.000433629634999,0.0002436376828233,1,0,0
0.0283795706927776,0.062973991397063,0.011008763567309,0.0017871748406593,1,0,0
0.0572324655950069,0.0136421483705412,0.0006878092532383,0.0007807737872589,1,0,0
0.0577455982565879,0.013176558183572,0.0006878157411866,0.0007608882352731,1,0,0
0.0710763931274414,0.0451002283441356,0.0061337048002199,0.0032055615599251,1,0,0
0.0315557904541492,0.0299049970241882,0.0011146812609125,0.0009436758196272,0,0,0
0.493412584066391,0.0029110147415264,0.0125242720685322,0.0014363313058719,1,0,1
0.3084628582000732,0.0109251990499392,0.0046897662447458,0.0033700181253489,1,0,0
0.6338595151901245,0.0214177691797449,0.0023979618360651,0.0135758567887271,1,0,0
0.0482258945703506,0.0350625303716661,0.0029694846507993,0.0016909218930736,1,0,0
0.0097323628142476,0.0199421691500544,0.0004997587000901,0.0001940844254714,1,0,0
0.5034506916999817,0.0001294870091273,0.0069890723470385,6.51903243113e-05,1,0,0
0.0133340274915099,0.0263037523747937,0.00064327851947,0.0003507349572953,1,0,0
0.0092678908258676,0.0276767659787425,0.0004422315800193,0.000256505245504,1,0,0
0.0195816345512866,0.0317350248686548,0.0004568762854542,0.0006214236594539,1,0,0
0.0268386509269475,0.0264829321046067,0.0004336380304679,0.0007107661702775,1,0,0
0.0144349513575434,0.0292624360912918,0.000763254642221,0.000422401841581,1,0,0
0.0150031577795743,0.0200281021655101,0.0004997578221248,0.0003004847768145,1,0,0
0.0091557474806904,0.0296832230900183,0.0004320367735606,0.0002717720950252,1,0,0
0.023144768550992,0.0158011362300026,0.0005915588993243,0.0003657136408861,0,0,0
0.046462170779705,0.017831737210474,0.0004940155768603,0.0008285012195718,1,0,0
0.489793449640274,0.0512203618840132,0.0479756122261821,0.025087397738994,0,0,0
0.1011731475591659,0.0064569956173465,0.0035772569077897,0.0006532745703826,1,0,0
0.1419266462326049,0.0033884447148341,0.0006927677311795,0.000480910594321,1,0,0
0.3643861413002014,0.0420004588415784,0.0013962699739225,0.0153043851301206,0,0,0
0.7407581806182861,0.0114090804934317,0.0042419747397327,0.008451369708842,1,0,0
0.2121360152959823,0.0012478370370444,0.0025998270958374,0.0002647111767773,1,0,0
0.0092927403748035,0.025080364520304,0.0004336513819706,0.0002330653159926,0,0,0
0.0568360425531864,0.0380761934506299,0.0026304395883381,0.0021641001512233,1,0,0
0.0117209758609533,0.0227370246183007,0.0007835327841151,0.000266500116701,1,0,0
0.1848908364772796,0.0819178956667873,0.0277944042726026,0.0151458682522908,1,0,0
0.0278828218579292,0.0325367407934678,0.0023690244596169,0.0009072161473818,0,0,0
0.0247101821005344,0.0163105713566731,0.000591552344955,0.0004030371883871,1,0,0
0.0202685240656137,0.0224187794641733,0.0007688740424861,0.0004543955710912,1,0,0
0.0135973561555147,0.0270086222955282,0.0006116314615958,0.000367245856622,0,0,0
0.7575129270553589,0.0123446138684202,0.0557650853970599,0.0093512045848351,0,0,0
0.0135774426162242,0.0252709804297757,0.0004977748294072,0.000343115286641,1,0,0
0.1344229727983474,0.0693866843445352,0.0203776583606375,0.0093271643822129,1,0,0
0.0285136178135871,0.0319140593037982,0.0011144347451558,0.0009099852898686,1,0,0
0.0279593300074338,0.0234839045214371,0.0004992610238729,0.0006565942363779,1,0,0
0.0367443040013313,0.0173256443110314,0.0005921901683241,0.0006366187415834,1,0,0
0.0215091649442911,0.0211668829347926,0.0004923397252766,0.0004552819764009,1,0,0
0.0194850228726863,0.0220289600515639,0.0005083532160954,0.0004292347904662,0,0,0
0.027445675805211,0.0143689922284008,0.0004945631341855,0.0003943667023482,1,0,0
0.0657841190695762,0.0003811235788199,0.0013412666216816,2.50718788893e-05,0,0,0
0.0296596940606832,0.0324868140432668,0.001771326987172,0.0009635489655296,1,0,0
0.0198463518172502,0.0253807017187534,0.0008923764977855,0.000503714335679,0,0,0
0.0688279718160629,0.0426140741680418,0.0044724186932509,0.0029330402958056,1,0,0
0.013531538657844,0.0255642492618558,0.0004983068248672,0.0003459236271455,0,0,0
0.0099508678540587,0.00475828184192,0.0006794441644062,4.73490338213e-05,1,0,0
0.0784115344285965,0.047366908824732,0.0059560585568293,0.0037141120020866,1,0,0
0.0215554684400558,0.0267714050727848,0.0004336352842771,0.0005770701771423,1,0,0
0.0251490324735641,0.0321516983764084,0.0022213888924169,0.0008085841065485,1,0,0
0.0511725842952728,0.0076091433193453,0.0006786578864671,0.000389379527924,0,0,0
0.05603813752532,0.0376452801021696,0.0026304449633072,0.0021095713835445,1,0,0
0.0132419737055897,0.0071980585154551,0.0006835099838075,9.53165015929e-05,1,0,0
0.008107385598123,0.0299773957775033,0.0004320334882573,0.0002430383067957,1,0,0
0.0412547849118709,0.04253109962913,0.0041886181799987,0.0017546113672651,0,0,0
0.9489803910255432,0.026327301754943,0.1810572897468652,0.0249840931140533,1,0,0
0.883519172668457,0.0009818797179671,0.036570579353719,0.0008675095560782,1,0,0
0.0408175103366375,0.0343868512715266,0.0024914741391553,0.0014035856572199,1,0,0
0.0086837159469723,0.02537696415586,0.0004336485586229,0.0002203663483259,1,0,0
0.0201856028288602,0.0258758708767845,0.0008531264567744,0.0005223200523696,1,0,0
0.0678264424204826,0.0013960121047977,0.0006933307951878,9.46865346443e-05,1,0,0
0.4521815478801727,0.0550245904989016,0.0337138395495618,0.0248811045032659,1,0,0
0.0203211158514022,0.0242753599067164,0.0004983221069412,0.0004933024009988,1,0,0
0.0134527683258056,0.0249541043603219,0.0004336525838345,0.0003357017847373,1,0,0
0.040332481265068,0.0154968604061813,0.0005915628140391,0.0006250268319996,1,0,0
0.0158320870250463,0.0120953601662088,0.0005936167498402,0.0001914947947506,1,0,0
0.0092927403748035,0.0252067340228097,0.000433650179058,0.0002342396349706,1,0,0
0.0582253821194171,0.045427238684798,0.003908041185896,0.0026450183310523,1,0,0
0.0737391337752342,0.0306111709758379,0.001381189020208,0.0022572412316038,1,0,0
0.0143868243321776,0.0202668650649602,0.0004997553826974,0.0002915758274535,1,0,0
0.0107511868700385,0.0196658748473284,0.0004997615229228,0.0002114314954464,1,0,0
0.5023188591003418,0.0241203656955336,0.0023427687947754,0.0121161145772634,1,0,0
0.1400218904018402,0.0309803516967051,0.0014925037197974,0.0043379274098865,1,0,0
0.0124043123796582,0.0269042732489659,0.0004977554166783,0.0003337290097278,1,0,0
0.0140492739155888,0.0272377762830385,0.0004336308444513,0.0003826709798519,1,0,0
0.0055431388318538,0.0304997133953597,0.0004320276549202,0.0001690641456822,0,0,0
0.01053964253515,0.0226264081733911,0.0004992698069969,0.0002384742540019,1,0,0
0.017817735671997,0.0291034281113686,0.000852905458878,0.0005185571892373,0,0,0
0.4094215035438537,0.0594046462317233,0.0426080982289572,0.0243215395776829,1,0,0
0.013531538657844,0.025629826263088,0.0004983060473076,0.0003468109848728,1,0,0
0.0276285223662853,0.0370353822501109,0.0019782305659116,0.0010232328868411,1,0,0
0.8668936491012573,0.0204664882390224,0.0446964103977718,0.0177422686738141,1,0,1
0.0443994365632534,0.0188235468051852,0.0004936904019527,0.0008357548722722,1,0,0
0.5203116536140442,0.0431107467122721,0.0018009827758498,0.0224310239103985,1,0,0
0.0128314783796668,0.02457214118199,0.0005078609645329,0.0003152968983188,1,0,0
0.3585412204265594,0.0326210208731441,0.001474909184387,0.0116959806354173,1,0,0
0.2054110020399093,0.0295045908189095,0.0049998091643479,0.0060605675648897,1,0,0
0.0477086678147316,0.0438302674720175,0.0040219955778025,0.0020910836710533,1,0,0
0.0140492739155888,0.0271805289285337,0.0004336313894485,0.0003818666960875,1,0,0
0.0508587807416915,0.0073996557455494,0.0006999303718683,0.0003763374691268,1,0,0
0.0236716512590646,0.0282844397690533,0.0008939191318417,0.000669539394271,1,0,0
0.0477086678147316,0.0437937917987252,0.0040219965714252,0.0020893434652728,1,0,0
0.0262958034873008,0.0198454247292672,0.0004930378828929,0.0005218513888028,1,0,0
0.0436634644865989,0.0156519904452334,0.0004945502062,0.00068342012895,1,0,0
0.0679664388298988,0.0091218090872926,0.0006784858023611,0.0006199768793494,1,0,0
0.0091557474806904,0.0296893722561842,0.0004320367048876,0.0002718283952378,1,0,0
0.0644092410802841,0.0456433063753568,0.0046184592835748,0.0029398507240316,1,0,0
0.008107385598123,0.030013200175161,0.0004320330883925,0.0002433285868536,1,0,0
0.0280321836471557,0.0231526375757832,0.0004992644170056,0.0006490189884403,1,0,0
0.0174876525998115,0.0247248711298863,0.0004336547658733,0.0004323799568945,1,0,0
0.6148965954780579,0.0424748554660835,0.0269576296492622,0.0261176440195173,1,0,0
0.6422435641288757,0.0408112862207457,0.0020889241223337,0.0262107859190953,1,0,0
0.012584576383233,0.0018236500303311,0.0006343880411308,2.29498631029e-05,1,0,0
0.0176253318786621,0.0266485210828879,0.0014016362263293,0.0004696890281614,0,0,0
0.0462553352117538,0.0413336182534456,0.0039692392398163,0.0019119003678277,1,0,0
0.0117209758609533,0.0229597340608646,0.0007687046969592,0.0002691104887013,1,0,0
0.0562367774546146,0.0389892673704107,0.0026220720626342,0.0021926307522282,1,0,0
0.0107355322688817,0.0283776747488934,0.0004320513532362,0.0003046494429825,1,0,0
0.4810158312320709,0.0184109351702991,0.0016990415243713,0.0088559512847012,1,0,0
0.0253989044576883,0.020541053432795,0.0004927131304408,0.0005217202535998,1,0,0
0.5233127474784851,0.0473011457596459,0.0162823504743007,0.0247532925463606,1,0,0
0.0202685240656137,0.022940721692398,0.0007108208308799,0.0004649745697049,1,0,0
0.1005192175507545,0.0504725890021293,0.0084542923281678,0.0050734651542548,1,0,0
0.0092420633882284,0.0295011157806843,0.0004320388072989,0.0002726511820685,1,0,0
0.1350691765546798,0.0658457320766895,0.0182492805007,0.0088937288112385,1,0,0
0.0462553352117538,0.0412789916089431,0.0039692406543948,0.0019093735940748,1,0,0
0.0118246544152498,0.0225297231214217,0.0004992707972933,0.000266406189982,1,0,0
0.012468310073018,0.0248245334433289,0.0005196881146562,0.0003095199803894,1,0,0
0.0454069785773754,0.0369912147250061,0.0029694605943849,0.0016796592945694,1,0,0
0.0202685240656137,0.0235312157428291,0.0007108186680078,0.0004769430125766,0,0,0
0.012468310073018,0.0246558786605923,0.0005078600984029,0.0003074171402629,1,0,0
0.0135973561555147,0.0260920125603294,0.0006789993864023,0.0003547823875969,1,0,0
0.0107502583414316,0.0232544783884266,0.0004923151799389,0.0002499916502708,0,0,0
0.0457814149558544,0.0192460248822228,0.0004936861255658,0.0008811102513837,1,0,0
0.0141921257600188,0.0259947178358323,0.0004336426780517,0.0003689203046223,1,0,0
0.3139702081680298,0.037906880660046,0.0014912238634375,0.0119016312118353,0,0,0
0.0650140792131424,0.0461234579247835,0.0059431468992658,0.0029986741471059,0,0,0
0.0449049174785614,0.0069845627318274,0.0006063621439669,0.0003136412130965,1,0,0
0.5702725052833557,0.0775807882054435,0.0767693684139429,0.0442421904517757,1,0,1
0.3050291538238525,0.0451682908052298,0.0314139639719601,0.0137776455239889,0,0,0
0.0124043123796582,0.0265346599221073,0.0004977598099146,0.0003291442105618,1,0,0
0.0679613798856735,0.0008001590986684,0.0013569696599307,5.43799164735e-05,1,0,0
0.0085599971935153,0.0274663534405048,0.000442233604261,0.0002351119083668,1,0,0
0.0934956222772598,0.0150191262521489,0.0006877900642671,0.0014042225550053,1,0,0
0.0220338925719261,0.0221646229093242,0.0004923279944778,0.0004883729200813,1,0,0
0.0138707822188735,0.0255979140538401,0.0018912868559061,0.0003550630910982,1,0,0
0.0098286448046565,0.0281457782690692,0.0004540483860582,0.0002766348573573,1,0,0
0.0714452788233757,0.0424986863467959,0.0050116624178181,0.003036330495674,0,0,0
0.2334779798984527,0.0133992161758669,0.0049715658324229,0.003128421924964,1,0,0
0.0229608733206987,0.0219486903556017,0.0004923305333291,0.0005039610988102,1,0,0
0.3585412204265594,0.032784973631764,0.0014749050334201,0.0117547644575852,1,0,0
0.6797446608543396,0.0511567249148016,0.1482314910287326,0.0347735106276305,1,0,0
0.3364014029502868,0.0237961983933382,0.0257351614379615,0.0080050745244023,1,0,0
0.0132249752059578,0.009946846029332,0.0005928967514847,0.0001315467921153,0,0,0
0.1272777169942855,0.0272086477364562,0.0013766944247242,0.0034630545663978,0,0,0
0.0098334392532706,0.0149823810762662,0.0004943168916696,0.0001473283341828,1,0,0
0.6618010401725769,0.0176379183260078,0.0037379668030696,0.0116727926946309,1,0,0
0.1821757405996322,0.0612324687902945,0.0128228988619739,0.0111550703506157,0,0,0
0.0258629079908132,0.0329329329294291,0.0009448139860728,0.0008517414142214,1,0,0
0.0402802079916,0.0400068168444686,0.0038686994612171,0.001611482903577,1,0,0
0.0256687346845865,0.0180074809931361,0.0005921814273036,0.0004622292519505,1,0,0
0.0254426337778568,0.0179749665697457,0.0005921818441397,0.0004573304916032,1,0,0
0.0547956526279449,0.0380708733103946,0.0031493370664256,0.0020861183491588,1,0,0
0.0610838942229747,0.0034698032192798,0.0006924244213347,0.000211949092821,1,0,0
0.0132201220840215,0.0249344986137731,0.0005196869621494,0.0003296371157779,0,0,0
0.295011043548584,0.036117319545903,0.0014912679392684,0.0106550081294145,1,0,0
0.1413798481225967,0.1004797915191556,0.089152216310007,0.0142058176643684,1,0,0
0.0174722727388143,0.0110454495296352,0.0005927025969841,0.0001929891067045,1,0,0
0.0125119676813483,0.0202652097875664,0.0004997553996094,0.0002535576499177,1,0,0
0.0098286448046565,0.027990100013905,0.0004540499051903,0.0002751047510834,1,0,0
0.6877880096435547,0.1342118087531285,0.3698382631556062,0.0923092728129756,0,0,0
0.0409418046474456,0.0115301965053277,0.0006779560022752,0.0004720670528677,0,0,0
0.2578153312206268,0.0129892462939672,0.0104307621503904,0.0033488268355854,0,0,0
0.012468310073018,0.0247502730930612,0.0005078591220393,0.0003085940793161,1,0,0
0.02474807202816,0.0359448103466133,0.0017406628066903,0.0008895647554965,1,0,0
0.0209475401788949,0.0207939156004948,0.000514131607515,0.0004355813825179,1,0,0
0.2844896018505096,0.0177458632875287,0.0372454434539711,0.0050485135811626,1,0,0
0.0326202921569347,0.0353883779318113,0.002599814295687,0.0011543792270957,1,0,0
0.3548738956451416,0.041967828886941,0.0013962707342124,0.0148932869288774,0,0,0
0.0609555691480636,0.0116291617881884,0.0005928778558756,0.0007088621755139,0,0,0
0.1157371699810028,0.0546723310133967,0.0104085952661335,0.0063276208677551,1,0,0
0.0965313017368316,0.0700098433694555,0.0109322508131769,0.0067581413148452,1,0,0
0.0107511868700385,0.0197654084238556,0.0004997605060168,0.0002125015995275,1,0,0
0.0209780149161815,0.0284289339288991,0.0021146948028998,0.0005963826000115,1,0,0
0.0315557904541492,0.0301172674463472,0.0011146801201608,0.0009503741805885,1,0,0
0.0198759064078331,0.0228242017286999,0.0004923202392268,0.0004536516973931,1,0,0
0.008455547504127,0.0083358729627428,0.0006890825184572,7.04843698248e-05,1,0,0
0.1286827027797699,0.0899090987046481,0.0737261035149049,0.0115697458258072,1,0,0
0.0506816953420639,0.0126343022010252,0.003455840958415,0.0006403278550119,1,0,0
0.0984891727566719,0.0508925135198538,0.0074237623973954,0.0050123615560781,1,0,0
0.0572324655950069,0.0132198669698976,0.0006878151376901,0.0007566055815252,0,0,0
0.0616156347095966,0.0091068728402296,0.0006783304794973,0.0005611257502703,1,0,0
0.0097916675731539,0.0273797590413008,0.0004977497649129,0.0002680934987654,1,0,0
0.0309547483921051,0.0326652876960325,0.002369022943942,0.0010111457617864,1,0,0
0.0085599971935153,0.0274805625867133,0.0004422334675648,0.0002352335386184,1,0,0
0.7978906035423279,0.0009217617931244,0.0330485586276704,0.0007354650734383,1,0,1
0.2091176211833953,0.01555694118512,0.0007129372341785,0.0032532305335223,1,0,0
0.0398837812244892,0.0091940989665594,0.0006921262171529,0.0003666954317385,1,0,0
0.1320093423128128,0.0025794506700354,0.003870103032966,0.0003405115864797,1,0,0
0.0852620974183082,0.0590872239610963,0.0098651248124146,0.0050379006455483,0,0,0
0.0388112552464008,0.0159299031163393,0.0005924549052408,0.0006182595358986,1,0,0
0.0294029358774423,0.0338860443619085,0.0011144241418628,0.0009963491895133,0,0,0
0.0279593300074338,0.0236437393631241,0.0004992593866802,0.0006610631114633,1,0,0
0.0094536263495683,0.0279511457183027,0.0004977429730545,0.0002642396876631,1,0,0
0.0356788225471973,0.0206195646817589,0.0004997517791289,0.0007356817892809,1,0,0
0.7929012179374695,0.0047982151422098,0.00561077811004,0.0038045106301841,1,0,0
0.013531538657844,0.0256307743677202,0.0004983060360657,0.0003468238141872,1,0,0
0.0285136178135871,0.0325112931842096,0.0011144315338762,0.00092701458848,1,0,0
0.0112059991806745,0.0160978320181208,0.0004940330970239,0.0001803922924056,1,0,0
0.0135774426162242,0.0252431808357102,0.0004977751598088,0.0003427378392478,1,0,0
0.0994512662291526,0.0718634754789957,0.0109865804369002,0.0071469136320137,0,0,0
0.0218307450413703,0.0222142390865202,0.0004923274111059,0.0004849533897858,1,0,0
0.0183592922985553,0.0202377898856106,0.0008690614834082,0.0003715514999866,0,0,0
0.013464855030179,0.0271008632641637,0.0008921879941563,0.0003649091950446,0,0,0
0.0166109669953584,0.0216628091866936,0.0004992796764322,0.0003598402084269,1,0,0
0.0174876525998115,0.0247565678965492,0.0004336544641578,0.0004329342589385,1,0,0
0.0132593689486384,0.0249795400927196,0.0007106527032138,0.0003312129382566,1,0,0
0.0566779524087905,0.0055138856347999,0.0006674125018991,0.0003125157475967,0,0,0
0.5571649074554443,0.0313337236434364,0.0021781660059186,0.0174580512340297,1,0,0
0.0209475401788949,0.0208582140130442,0.000496639313324,0.0004369282760982,1,0,0
0.0385755039751529,0.0168452242498726,0.0004942980964595,0.0006498130150133,1,0,0
0.0081713180989027,0.0107070076904596,0.0005927064016012,8.74903657261e-05,1,0,0
0.2292010486125946,0.0120898067680921,0.0007034196470807,0.0027709963887703,1,0,0
0.3985396027565002,0.0138821675241036,0.0016335297651879,0.0055325935304554,0,0,0
0.0274192970246076,0.0318615368783614,0.002304551022562,0.0008736209433282,1,0,0
0.5173733830451965,0.0225029199908538,0.0744052856707934,0.0116424118440634,1,0,0
0.0290813725441694,0.0182413443588493,0.0004940114377704,0.0005304833310061,0,0,0
0.0649145692586898,0.0392445880345806,0.0030485195634467,0.0025475455279995,1,0,0
0.7197781801223755,0.0277582930408444,0.015390071620798,0.0199798136482426,1,0,1
0.1789924055337906,0.0152804559648492,0.0007129411631173,0.0027350855708015,1,0,0
0.0107511868700385,0.019819339508662,0.0004997599550162,0.0002130814226983,1,0,0
0.0756016671657562,0.0359970496827818,0.0010956191126625,0.0027214369690668,1,0,0
0.0482258945703506,0.0351667099030763,0.0029694833513853,0.0016959460441718,1,0,0
0.0477086678147316,0.0428935996786703,0.0038972928477762,0.0020463964984477,1,0,0
0.7723566293716431,0.0220999823350568,0.0268427581099059,0.0170690678654773,1,0,0
0.0081745190545916,0.046101807405941,0.0027987777897544,0.0003768601030909,0,0,0
0.0173792876303195,0.0012292268679765,0.0007338556300306,2.13630873014e-05,1,0,0
0.0091557474806904,0.0296746567185896,0.0004320368692285,0.0002716936634915,1,0,0
0.0085599971935153,0.0274679911864315,0.0004422335885054,0.0002351259274673,1,0,0
0.038473941385746,0.0421190864965296,0.0029673376714031,0.0016204872650886,1,0,0
0.0229586977511644,0.0218163328531829,0.0004997395511265,0.000500874592015,1,0,0
0.0209475401788949,0.0208571220110592,0.0004966393258615,0.0004369054013427,1,0,0
0.1487860232591629,0.0762167552646938,0.0269344756599878,0.0113399879215506,1,0,0
0.0493918769061565,0.0453803221104209,0.0031298212593576,0.0022414192836396,0,0,0
0.0234166514128446,0.0322799177379458,0.0020931533252144,0.0007558875813047,1,0,0
0.0132050896063447,0.0227069446774665,0.0004992689820981,0.0002998472391522,1,0,0
0.333978533744812,0.0305189876788439,0.00697065666574,0.0101926867563562,1,0,0
0.0131007255986332,0.0255934118224392,0.0004336464982183,0.0003352922654185,0,0,0
0.0623691156506538,0.002292175713837,0.0007136624445484,0.0001429609721879,1,0,0
0.0117918094620108,0.0254687668011066,0.0004336476847397,0.000300322845351,1,0,0
0.4440841376781463,0.0113177893393552,0.0122426015541923,0.0050260507191904,0,0,0
0.0449049174785614,0.0066355867699153,0.0006065141178364,0.0002979704763248,0,0,0
0.006978154182434,0.0275868710858126,0.0004977473030735,0.0001925054398477,0,0,0
0.1206826567649841,0.1618069652357535,0.205267492196991,0.0195272944477301,0,0,0
0.7128210067749023,0.0302948112212107,0.0230144698855351,0.021594777834759,1,0,0
0.0135973561555147,0.0262299436017101,0.0006789986960268,0.0003566578850915,1,0,0
0.0081745190545916,0.0461237542620376,0.0027993492269465,0.0003770395080843,1,0,0
0.0575006082653999,0.0170516292419165,0.0036539189725506,0.0009804790533262,1,0,0
0.7939432263374329,0.0672103353434421,0.1177961280571149,0.0533611904857932,0,0,0
0.0174876525998115,0.0246813835303456,0.0004336551798227,0.0004316194608613,1,0,0
0.8635177612304688,0.0762464815953785,0.3119778489896527,0.0658401910889413,1,0,1
0.1126957088708877,0.0742224591345666,0.0200334051878786,0.0083645526463104,1,0,0
0.016617277637124,0.0290366183666261,0.0008529057725889,0.0004825095490414,1,0,0
0.1757684499025344,0.0556089295198498,0.013012757166466,0.0097742953424433,1,0,0
0.4521624445915222,0.0197936126546272,0.0016777755381621,0.0089499282852139,1,0,0
0.0114749725908041,0.0287918180224018,0.0004320467284105,0.0003303853226464,1,0,0
0.0338917411863803,0.0149581641413061,0.0005924673486269,0.0005069582277005,1,0,0
0.0086837159469723,0.0253564638665718,0.0004336487537676,0.0002201883296369,1,0,0
