p_exposure,late_x,x_cate,pe_times_late,treatment,conversion,exposure
0.333038181066513,0.0014339854161285,0.0041653639994431,0.0004775718946633,1,0,0
0.0289779007434844,0.0197120981993765,0.0004930394455123,0.0005712152250673,1,0,0
0.0105165597051382,0.017976587555658,0.0004936989747156,0.0001890518563237,1,0,0
0.0218146666884422,0.0316922208285787,0.0008040333181885,0.0006913552339919,1,0,0
0.0796409547328949,0.0571831012968971,0.0064532339455465,0.0045541167818727,1,0,0
0.0993260592222213,0.0319489331783892,0.0013811577466891,0.0031733616289634,0,0,0
0.0146758342161774,0.0083042417298844,0.0006889112446264,0.0001218716749188,1,0,0
0.0076113422401249,0.0253819495228633,0.0004336485111665,0.00019319070454,1,0,0
0.1206035390496254,0.0279451956915829,0.0013612815107535,0.0033702894998392,0,0,0
0.0092716393992304,0.0221149648497076,0.0004992750453967,0.0002050419794131,1,0,0
0.2912189960479736,0.0360635930700132,0.0204354044616261,0.0105024033677319,1,0,0
0.0916873067617416,0.0558623951404744,0.0069622665361191,0.0051218725596903,1,0,0
0.0244283806532621,0.0283248394068788,0.000497738530988,0.0006919299589737,1,0,0
0.0315557904541492,0.0304510027544207,0.0011146783266451,0.0009609054620372,0,0,0
0.046462170779705,0.0178264926617882,0.000494015629856,0.0008282575464551,0,0,0
0.0141266295686364,0.0150696727508359,0.000494316010979,0.0002128836846716,0,0,0
0.0296609830111265,0.0234172107553047,0.0004992617070149,0.000694577490381,1,0,0
0.2361715584993362,0.0102091113143574,0.007102479681423,0.002411101730005,1,0,0
0.0506852716207504,0.0091902848745646,0.0006781655359551,0.0004658120851393,1,0,0
0.0200679339468479,0.0298609029699846,0.0018802430145472,0.0005992466283948,1,0,0
0.0903626233339309,0.0479489994563361,0.0046831379856766,0.0043327973771117,1,0,0
0.1712792217731475,0.0576590898325242,0.0167759623444635,0.0098758040346627,1,0,0
0.0168380048125982,0.0204711902098675,0.0008690609254455,0.0003446939992733,1,0,0
0.0135774426162242,0.0252964757802511,0.0004977745263915,0.000343461448299,1,0,0
0.0092716393992304,0.0221461542254648,0.0004992747259471,0.0002053311560582,1,0,0
0.0232285261154174,0.0216202607067741,0.0004923343948224,0.0005022067904494,1,0,0
0.0279750488698482,0.0262707227037821,0.0004336400506221,0.0007349247514845,1,0,0
0.7145977020263672,0.0237348980997165,0.00277592483387,0.0169609036398874,1,0,0
0.0713189393281936,0.0035171613978979,0.0015015420034045,0.0002508402203441,1,0,0
0.0174876525998115,0.0246879715122365,0.0004336551171132,0.0004317346692,1,0,0
0.008107385598123,0.0300723570622949,0.0004320324277245,0.0002438081945484,1,0,0
0.1832068860530853,0.0730773746640677,0.0299235676853894,0.0133882782531384,1,0,0
0.0816650614142417,0.0477033781847638,0.0059560455599402,0.0038956993091255,1,0,0
0.0300061237066984,0.0339293338796057,0.0010247405657622,0.0010180877896773,1,0,0
0.1326015442609787,0.0129980717071153,0.0027618467225305,0.0017235643807784,1,0,0
0.4624555110931396,0.0422199496559834,0.0212243815965166,0.0195248483964844,1,0,0
0.0670503079891204,0.0118877156377347,0.0005926931282967,0.0007970749947971,1,0,0
0.0474148467183113,0.0399376514219491,0.0028991271872476,0.001893637620461,0,0,0
0.0132223423570394,0.0274329232238898,0.0006116294123201,0.0003627275027206,1,0,0
0.0204278286546468,0.0210804695594207,0.0007733877589252,0.0004306282201193,1,0,0
0.017871506512165,0.0201464949946707,0.0005022967007542,0.0003600482164945,1,0,0
0.0588521920144557,0.0419893310502935,0.0053288430824279,0.0024711641735304,1,0,0
0.0700398758053779,0.0484638616694012,0.0046094197455788,0.0033944028523738,1,0,0
0.0104729104787111,0.0163413761458572,0.0004940306362403,0.0001711417694745,0,0,0
0.0145442634820938,0.0236541827569039,0.000492310480024,0.00034403266647,0,0,0
0.0994021669030189,0.0512906124016965,0.0046956665768207,0.0050983980145114,1,0,0
0.0139091918244957,0.0286078938778631,0.0008605126688442,0.000397912683642,0,0,0
0.0477086678147316,0.0425348377607483,0.003969208133535,0.002029280445281,1,0,0
0.0320124588906765,0.0120020991298921,0.0006015095746202,0.0003842167049974,0,0,0
0.4787428677082062,0.0297790224491538,0.0269837447474314,0.0142564946048549,1,0,0
0.1086982041597366,0.1113425035066596,0.0469831912091182,0.012102730177823,1,0,0
0.0135774426162242,0.025519724192476,0.0004977718730361,0.0003464925908052,1,0,0
0.1525921374559402,0.0342687482604468,0.0342673679743634,0.0052291415450011,1,0,0
0.0218307450413703,0.0225633599607227,0.0004923233062062,0.0004925749585792,1,0,0
0.0613107979297637,0.0414612370760536,0.0033609639633371,0.0025420215282879,1,0,1
0.0289779007434844,0.0197282348594666,0.0004930392563873,0.0005716828316017,0,0,0
0.007468769326806,0.0303318811693683,0.0004320295293181,0.0002265418237021,1,0,0
0.0264644920825958,0.0316820007303621,0.0017713352194548,0.0008384480574894,1,0,0
0.0112359495833516,0.0221170583672404,0.0008689521342411,0.0002485061527463,1,0,0
0.006978154182434,0.0276098777606191,0.0004977470296028,0.0001926659839717,1,0,0
0.5697128176689148,0.0213717706714909,0.0414238312981031,0.012175771687829,1,0,0
0.0615890808403492,0.0024536805277121,0.0017402853160449,0.0001511199283776,0,0,0
0.0111141642555594,0.0270728122427876,0.0004977534133899,0.0003008916821262,1,0,0
0.0166109669953584,0.0217317842758026,0.0004992789699877,0.0003609859513556,1,0,0
0.5966131091117859,0.0020840304540605,0.0188140089251852,0.0012433598886807,1,0,0
0.0134299220517277,0.0257466861811346,0.0004336450391577,0.0003457759885029,1,0,0
0.008107385598123,0.0301191702634225,0.0004320319049102,0.000244187727221,1,0,0
0.0283207073807716,0.0395873382247079,0.0023934190377649,0.0011211414218455,1,0,0
0.0206287708133459,0.0229460748293363,0.0004983378668937,0.0004733493187202,1,0,0
0.0187542904168367,0.0240990904508025,0.0004992547224312,0.0004519613410959,0,0,0
0.0273777265101671,0.0177529610389775,0.0005147644973582,0.0004860357120707,0,0,0
0.1525938659906387,0.0257101715346113,0.0013668774995355,0.0039232144697488,1,0,0
0.0113919405266642,0.0177189364997891,0.0004937015825356,0.0002018530708013,1,0,0
0.1911956667900085,0.001782125968311,0.003613571855062,0.000340734762815,1,0,0
0.7217444777488708,0.0348793437454715,0.0292498392281287,0.0251739737357986,1,1,1
0.2838798761367798,0.0319725591229355,0.0088944736528008,0.0090763661235948,1,0,0
0.0676069036126136,0.0029139142853992,0.0006926675452694,0.0001970007222284,1,0,0
0.3306429386138916,0.0318371519801312,0.0134617836625534,0.0105267294878076,1,0,0
0.0381354950368404,0.0122618697448553,0.0006015066311083,0.0004676124727973,0,0,0
0.6848689913749695,0.0342659015154605,0.0290079796400455,0.0234676534094474,1,0,0
0.021867686882615,0.0279639411889552,0.0008531166572906,0.0006115067099239,1,0,0
0.1745986938476562,0.1311964827182654,0.180766532384605,0.0229067345200157,1,0,0
0.1120758205652237,0.0801627090239911,0.0173364418664904,0.008984301392595,1,0,0
0.0170636232942342,0.0229547242894985,0.0004992664441825,0.000391690768099,1,0,0
0.0152714075520634,0.0189743032360249,0.000493326956101,0.0002897643177337,0,0,0
0.2784660160541534,0.0070347585478328,0.0068869622057556,0.0019589411867179,1,0,0
0.2283151000738144,0.0137549917562605,0.0047623254030879,0.0031404723193451,0,0,0
0.0107563203200697,0.0294107215240019,0.0004320398167968,0.0003163511415565,1,0,0
0.0099325543269515,0.0273549696653832,0.0004977500595703,0.0002717047223135,1,0,0
0.4657933115959167,0.0079229200871907,0.0015908515006898,0.0036904431849223,1,0,0
0.021123195067048,0.030532333840635,0.0008936978311118,0.0006449404435679,1,0,0
0.008107385598123,0.030149706529349,0.0004320315638775,0.0002444352965036,1,0,0
0.284367024898529,0.037938431919559,0.0159992096635047,0.0107884390142803,0,0,0
0.0193288400769233,0.0224988806096707,0.0005201846239026,0.0004348772652141,1,0,0
0.0350309647619724,0.0035807151680661,0.0023479161617423,0.0001254359068751,1,0,0
0.0166409816592931,0.0246358081512349,0.0004336556136442,0.0004099640316065,1,0,0
0.0092678908258676,0.0279241527864854,0.0004540505487096,0.0002587979994299,1,0,0
0.1792347580194473,0.0303191577281756,0.0122236527860992,0.005434246898763,0,0,0
0.0236716512590646,0.0286740463133912,0.0008939172619778,0.0006787620245168,1,0,0
0.0312864631414413,0.0170179923055253,0.0004933498536164,0.0005324327890081,1,0,0
0.6258713006973267,0.0470737807214428,0.0449688582053235,0.0294621283688701,1,0,1
0.0546806938946247,0.0100896679311585,0.0006978616443708,0.000551710043642,1,0,0
0.0114749725908041,0.0288332170779797,0.0004320462660929,0.0003308603756745,1,0,0
0.0210253447294235,0.0203654421323752,0.0004930317880571,0.0004281904414003,1,0,0
0.1134296581149101,0.0533709611180247,0.0116973367351384,0.0060538498728817,1,0,0
0.3278675079345703,0.02740850032391,0.0190666564133909,0.0089863566974242,1,0,0
0.02657276019454,0.0198117645411214,0.0004927216902316,0.0005264532681819,1,0,0
0.0469578728079795,0.0031153325060575,0.0007423543282748,0.000146289387574,1,0,0
0.0182208959013223,0.0205435183231131,0.0004997525561081,0.0003743213088123,1,0,0
0.0503060780465602,0.0112884419681866,0.0006880363008492,0.0005678772426756,1,0,0
0.0171638336032629,0.0303919837256337,0.000763246893815,0.0005216429515398,1,0,0
0.0127954874187707,0.0238773618177463,0.0007687011954363,0.0003055224827324,1,0,0
0.3795925974845886,0.0219577021529853,0.009852024682903,0.0083349811950446,1,0,1
0.0472298823297023,0.0357821615378131,0.002483108862231,0.0016899872789333,1,0,0
0.0103673292323946,0.0234136593399378,0.0008373467173744,0.0002427371149122,0,0,0
0.0120202265679836,0.0241479321810417,0.0007518830864551,0.0002902636159644,1,0,0
0.0174876525998115,0.0246919476604945,0.0004336550792651,0.0004318042026994,0,0,0
0.0131007255986332,0.0256096482125097,0.0004336463436602,0.0003355049739096,0,0,0
0.0709079727530479,0.0429871178518672,0.0051414169626735,0.0030481293813722,0,0,0
0.1132397875189781,0.0595826626848279,0.0120175240581668,0.0067471280622448,1,0,0
0.0129903517663478,0.0259022574988071,0.0004336435582198,0.000336479436452,1,0,0
0.8731009364128113,0.0297184420962876,0.0443275476087832,0.0259471996229986,1,0,1
0.0228258743882179,0.0182895346439714,0.0005921778113359,0.0004174746204022,1,0,0
0.0091557474806904,0.0295711601895943,0.0004320380250591,0.0002707460754069,0,0,0
0.0125547125935554,0.018319037479403,0.0004936955085476,0.0002299902505444,1,0,0
0.0308583937585353,0.0372563671697948,0.0024062967909818,0.0011496716481381,1,0,0
0.0331033803522586,0.0152106530618542,0.0006138530601792,0.0005035240337128,1,0,0
0.1365455240011215,0.0597558891909549,0.0149540665773546,0.0081593992017319,1,0,1
0.0485286153852939,0.0118648119411679,0.0006920805257739,0.0005757828953117,1,0,0
0.0141921257600188,0.0259269902609735,0.0004336433227788,0.0003679591063625,1,0,0
0.1016949489712715,0.0549327792417576,0.0058155907250221,0.0055863861818406,1,0,0
0.0172085184603929,0.0201969728952022,0.0008690615809844,0.0003475599809111,1,0,0
0.1441700905561447,0.0057789168976529,0.0123167922583041,0.000833146972451,1,0,0
0.0300255864858627,0.0223398489059953,0.0004926920162588,0.000670767065408,1,0,0
0.0200896617025136,0.0226022015419614,0.0005201835437272,0.00045407058271,1,0,0
0.0937430411577224,0.0480558619337367,0.0046831356776273,0.0045049026431241,1,0,0
0.0135774426162242,0.0256807638882006,0.0004977699590254,0.0003486790980328,1,0,0
0.0089033180847764,0.0274434118288992,0.0004422338249659,0.0002443374248442,0,0,0
0.7137947082519531,0.0275354920362551,0.0027033813456051,0.0196546885045927,0,0,0
0.021867686882615,0.0277618486680614,0.0008531176057376,0.0006070874139557,1,0,0
0.1238054558634758,0.0041154973260788,0.0039893638113455,0.0005095210225601,1,0,0
0.0279593300074338,0.0234551456425105,0.0004992613184494,0.0006557901573913,1,0,0
0.0293338429182767,0.0432962015352169,0.0020784194922813,0.0012700439747921,1,0,0
0.0218307450413703,0.0223501140688717,0.0004923258135215,0.000487919641883,1,0,0
0.0204278286546468,0.0208305037053239,0.0007836977026727,0.0004255219604823,1,0,0
0.0316895544528961,0.0367187129252606,0.0010247195292787,0.0011635996526853,1,0,0
0.0116654336452484,0.0030887412219161,0.0006674625345272,3.60315057716e-05,1,0,0
0.3562327623367309,0.0297913325201142,0.0181526432240588,0.0106126486773323,0,0,0
0.0203211158514022,0.0242653813243809,0.000498322225251,0.0004930996250711,1,0,0
0.0227770749479532,0.0328367665374325,0.0020931464589028,0.0007479254924715,1,0,0
0.012468310073018,0.0247902664455255,0.0005078587083687,0.0003090927288355,1,0,0
0.0100475484505295,0.0199160012994346,0.0004997589674426,0.0002001069879968,1,0,0
0.0092678908258676,0.0279511427662653,0.0004540502853391,0.0002590481396159,1,0,0
0.0166109669953584,0.0216174459708562,0.0004992801410419,0.0003590866815458,1,0,0
0.0131218088790774,0.0254593099870327,0.00073704162483,0.000334072199843,1,0,0
0.0139091918244957,0.0281726434804792,0.0006946517035493,0.0003918587023731,1,0,0
0.1543397158384323,0.0225634781014392,0.0059118754268952,0.0034824407985028,0,0,0
0.1560627371072769,0.0193781527615357,0.0036806292181642,0.0030242075600482,1,0,0
0.0107355322688817,0.0283885815528498,0.0004320512314389,0.0003047665333284,1,0,0
0.0939220488071441,0.0592284212716473,0.006538493683123,0.0055628546734457,1,0,0
0.0097916675731539,0.0274082313302122,0.0004977494264784,0.0002683722899535,1,0,0
0.9291670322418212,0.0626000389018138,0.3161179078382412,0.0581658923646209,1,1,1
0.0102639561519026,0.0235877334069113,0.0008373460677721,0.0002421034614113,1,0,0
0.0152360815554857,0.0184153364390965,0.0004936945338293,0.0002805775678577,1,0,0
0.0619044229388237,0.0131630481736351,0.0006880101993196,0.0008148509013048,0,0,0
0.0781396478414535,0.0081555276268798,0.0024121923614842,0.0006372700567256,1,0,0
0.1774594932794571,0.0300699965018195,0.0067365129230068,0.0053362063421279,1,0,0
0.0877531468868255,0.0510278981978119,0.006117141175354,0.0044778586458785,1,0,0
0.0140819074586033,0.0182190986010629,0.0004936965201033,0.0002565596604793,1,0,0
0.0139091918244957,0.028590256056442,0.0008605127654701,0.0003976673558005,1,0,0
0.2717227935791015,0.0413954401073271,0.0061900851995544,0.0112480846273993,0,0,0
0.0154530871659517,0.0194858706451986,0.0004997633619605,0.0003011168575847,1,0,0
0.0085599971935153,0.0275786142857401,0.0004422325242754,0.0002360728608869,1,0,0
0.4582884013652801,0.0317855709973926,0.0264552739245506,0.0145669585188776,1,0,0
0.024004615843296,0.0290294720699804,0.0009756258771722,0.0006968413251735,1,0,0
0.4060882925987243,0.0422803613438692,0.0017893502501959,0.0171695597485889,1,0,0
0.0131218088790774,0.0258845399954111,0.0006790004248465,0.0003396519867426,1,0,0
0.008107385598123,0.0300233712616148,0.0004320329748013,0.0002434110477735,1,0,0
0.0124043123796582,0.0266192773126651,0.000497758804157,0.000330193831107,1,0,0
0.0092678908258676,0.0279482655659848,0.0004540503134151,0.0002590214740379,1,0,0
0.49350106716156,0.0205147983151049,0.0148395296839788,0.0101240748611084,1,0,0
0.0107563203200697,0.029404648755119,0.0004320398846156,0.0003162858209092,0,0,0
0.0116654336452484,0.0031189496793232,0.0006674620835168,3.6383900527e-05,1,0,0
0.1832901239395141,0.000203602260299,0.0041983292498733,3.73182835245e-05,1,0,0
0.0087796356528997,0.0064275947115377,0.0006789790830832,5.64319396918e-05,1,0,0
0.2360040247440338,0.0133571144253011,0.013537717742714,0.0031523327633376,1,0,0
0.0226536225527524,0.0299097399175327,0.0018813549455363,0.0006775639587427,1,0,0
0.0236716512590646,0.0283735257341747,0.0008939187042864,0.0006716482061694,1,0,0
0.0416237972676754,0.0213834440376949,0.0004997439742653,0.0008900601395096,0,0,0
0.0344743430614471,0.0328025941356554,0.0011219953058965,0.001130847883538,1,0,0
0.0709733888506889,0.0422995212778417,0.0050118852678152,0.0030021403718502,1,0,0
0.0601739175617694,0.0142191547119916,0.00059337745976,0.0008556222434374,1,0,0
0.018248826265335,0.0193312782914499,0.0004997649413606,0.0003527731390275,1,0,0
0.012468310073018,0.0248096317877311,0.0005196882708348,0.0003093341819268,1,0,0
0.008107385598123,0.0300138032358283,0.0004320330816575,0.000243333476099,1,0,0
0.0107511868700385,0.0198049283063562,0.0004997601022521,0.0002129264851693,0,0,0
0.180306538939476,0.065566948708003,0.0221572353496838,0.0118221495903621,1,0,0
0.0645172148942947,0.0024185961256266,0.0013690074739867,0.0001560410859795,1,0,0
0.0174986664205789,0.0159624420496645,0.00059155682399,0.0002793214486849,1,0,0
0.0182610973715782,0.0272104970387967,0.0013987264083595,0.0004968935359545,1,0,0
0.0266921389847993,0.0328203963737596,0.0004568638484513,0.0008760465815445,0,0,0
0.0173026397824287,0.0285387423299103,0.0021294022942615,0.0004937955783779,0,0,0
0.0233800336718559,0.0171601254262863,0.0005029206739025,0.0004012043102798,1,0,0
0.0165333487093448,0.0303199986987521,0.0007632473876167,0.0005012911113533,0,0,0
0.3922359049320221,0.0349768353789751,0.0225723737072574,0.0137191706765306,0,0,0
0.0131218088790774,0.0255647143676155,0.0007370410813228,0.00033545529598,1,0,0
0.3089792132377624,0.0383480695389592,0.0014912129965731,0.0118487563553346,1,0,0
0.2326032221317291,0.0395052699391773,0.0012054644518055,0.0091890530790363,1,0,0
0.0246376898139715,0.0352986899519883,0.0020108182802799,0.0008696781738766,1,0,0
0.0177340060472488,0.0301687564655369,0.0027172797868646,0.0005350129095978,1,0,0
0.0141921257600188,0.0259562248375265,0.000433643044483,0.0003683740071495,1,0,0
0.0234166514128446,0.0329018108691262,0.0023936487588983,0.0007704502359736,1,0,0
0.700021505355835,0.0133027428020077,0.0092399181895001,0.0093122060416229,1,0,0
0.0111141642555594,0.0270976739704564,0.0004977531178769,0.0003011679994512,0,0,0
0.0493918769061565,0.0443473574166915,0.0031298387661804,0.0021903992186385,1,0,0
0.0115235587581992,0.0023957714571822,0.0006343782782681,2.7607813158e-05,0,0,0
0.0356788225471973,0.0207390187871262,0.0004997505586388,0.0007399437711088,1,0,0
0.1206663101911544,0.071771440280285,0.0223604410910624,0.0086603948757267,1,0,0
0.0854974836111068,0.0520555158322514,0.0081695387676415,0.0044506156117356,1,0,0
0.2898912727832794,0.0588186957329208,0.0328538771509972,0.0170510265694688,1,0,0
0.0548958219587802,0.0158741854997719,0.0004943078940134,0.0008714264609361,1,0,0
0.011915560811758,0.0234797855870939,0.0007687027125291,0.00027977481301,1,0,0
0.0085599971935153,0.0275256432279462,0.0004422330338749,0.0002356194287809,1,0,0
0.0097323628142476,0.019959355591613,0.000499758524499,0.0001942516901561,1,0,0
0.0143410870805382,0.0261041593693885,0.0004977649267511,0.0003743620226806,1,0,0
0.0113411759957671,0.0291167677567386,0.0004320430995576,0.000330218387557,1,0,0
0.1412728428840637,0.0287284827790381,0.0011573397926883,0.0040585544339405,1,0,0
0.064225934445858,0.0383010792650891,0.0031495582407619,0.0024599226060852,1,0,0
0.1492465734481811,0.0190271588050989,0.0045500012586753,0.0028397382541154,1,0,0
0.1985765695571899,0.0595620538129779,0.0175814772594842,0.0118276283219619,0,0,0
0.029658518731594,0.0287860601136598,0.0005226130300922,0.0008537519030897,1,0,0
0.0493918769061565,0.0453847792039939,0.0031298211838177,0.0022416394278567,1,0,0
0.0365981273353099,0.0187989797243421,0.0004936906506214,0.0006880074537253,1,0,0
0.0195601098239421,0.0155906064666594,0.0004943107551649,0.0003049539747097,0,0,0
0.7466232180595398,0.0579473890981473,0.0749863450807045,0.043264866126607,1,0,0
0.4175635576248169,0.0036190681624613,0.0016239018641459,0.001511190977204,0,0,0
0.1420422196388244,0.026404262680081,0.0011580209047775,0.0037505200790052,1,0,0
0.0316197872161865,0.0326653212300842,0.0018121174469927,0.0010328705066436,1,0,0
0.0340149067342281,0.0325574344716745,0.0011219965979105,0.0011074380970597,1,0,0
0.0085599971935153,0.0274994924729307,0.0004422332854535,0.0002353955783913,1,0,0
0.0244335327297449,0.0307665877277286,0.0018813474991442,0.000751736428228,1,0,0
0.0086837159469723,0.0253181265505775,0.0004336491187047,0.0002198554192747,0,0,0
0.0555935353040695,0.0385840755118395,0.0030485303514495,0.0021450251641423,0,0,0
0.0126431630924344,0.0224005966851008,0.0004992721198626,0.0002832143972575,1,0,0
0.0176253318786621,0.02622152272504,0.0014016394007171,0.0004621630403927,1,0,0
0.8075127005577087,0.0024371120875019,0.0049225440200455,0.0019679989633405,1,0,1
0.0273419059813022,0.0237568985893887,0.0004992582275789,0.0006495588876384,1,0,0
0.0373687706887722,0.0173788650609938,0.001788144074827,0.0006494268232953,1,0,0
0.0098286448046565,0.027993478255531,0.000454049872225,0.0002751379546204,1,0,0
0.2880881428718567,0.0324055970381804,0.0014957296309035,0.0093356682693831,1,0,0
0.0388112552464008,0.0161204264225113,0.0005924524654623,0.0006256539845649,1,0,0
0.0143410870805382,0.0260556188647669,0.0004977655036858,0.0003736658990769,1,0,0
0.0885502398014068,0.0486312139529331,0.0072560304977852,0.0043063056573657,1,0,0
0.2553249895572662,0.0339932501450099,0.0131831350496088,0.0086793262382922,1,0,0
0.0107511868700385,0.0197054236116016,0.0004997611188651,0.0002118566916015,1,0,0
0.0076113422401249,0.0253861137822136,0.0004336484715264,0.0001932224001431,1,0,0
0.116268366575241,0.0540600508804054,0.013281786810959,0.0062854738128391,1,0,0
0.0253989044576883,0.0206486942234418,0.0004927118670142,0.0005244542117572,1,0,0
0.0166109669953584,0.0216253090833947,0.0004992800605081,0.0003592172954486,1,0,0
0.0132249752059578,0.0099500298756351,0.0005928967157256,0.0001315888984038,1,0,0
0.0567253902554512,0.0036441041419607,0.0007542325254838,0.0002067132295842,1,0,0
0.7521275281906128,0.0100551165809287,0.0057812268866791,0.0075627299796823,1,0,1
0.0329921841621398,0.0183679544861704,0.0004933340533237,0.0006059989370895,1,0,0
0.0083312150090932,0.0309202718195774,0.000432022957932,0.0002576034326685,1,0,0
0.0387595407664775,0.0150705086726555,0.0005924659100568,0.0005841259952693,1,0,0
0.0153393987566232,0.02035267859733,0.0004997545059378,0.0003121978527698,1,0,0
0.0268616192042827,0.0199263179325583,0.000493679239337,0.0005352531644478,0,0,0
0.007834299467504,0.030218297999719,0.0004320307978378,0.000236739195928,1,0,0
0.0184086430817842,0.0144079844343385,0.0004943226866888,0.0002652314429796,1,0,0
0.2427771538496017,0.0408233774754177,0.0012054366268818,0.0099109833940098,1,0,0
0.4591797590255737,0.0984094525035228,0.1632122038159345,0.0451876286864062,1,0,0
0.2308743298053741,0.0126019860088931,0.002510240489121,0.0029094750740199,1,0,0
0.2782775163650512,0.0138510136639286,0.0015584773107389,0.0038544256815364,1,0,0
0.0296609830111265,0.0232456255527363,0.0004992634645454,0.0006894881046027,1,0,0
0.0315557904541492,0.0300343138877375,0.0011146805659577,0.0009477565154755,1,0,0
0.0759992972016334,0.0101037255352298,0.0006890607656248,0.0007678760397956,1,0,0
0.1298369020223617,0.0737773914003767,0.0285358652252869,0.0095790279387161,1,0,0
0.0644092410802841,0.0466250759049758,0.0046184426851864,0.0030030857543501,1,0,0
0.0215557385236024,0.0361154656444128,0.0022128054726724,0.0007784955340891,1,0,0
0.0556956939399242,0.0127575524105179,0.0006878215798496,0.0007105407344787,1,0,0
0.0923938229680061,0.0313841721052317,0.0013811709496549,0.0028997036414882,1,0,0
0.1410345882177353,0.0753463691366259,0.0299610936465688,0.0106264441448855,1,0,0
0.0127954874187707,0.0239304956934126,0.0007687009926846,0.00030620235657,1,0,0
0.0113895889371633,0.0244527511210166,0.0005078621994251,0.0002785067836511,0,0,0
0.007834299467504,0.0302080173118223,0.0004320309126542,0.0002366586539403,1,0,0
0.0051804720424115,0.0305257075422793,0.0004320273646087,0.0001581375744976,1,0,0
0.6010742783546448,0.059790975775533,0.0992338244190389,0.0359388176163985,1,0,1
0.0104173989966511,0.0272238820413786,0.0004977516177288,0.0002836020414628,0,0,0
0.0132593689486384,0.024681780385937,0.0007106537944286,0.0003272648324464,1,0,0
0.0841609761118888,0.0099325600000018,0.0006888911940332,0.00083593394489,1,0,0
0.0460239462554454,0.0400230614191971,0.0046599304288611,0.0018420192277355,1,0,0
0.0508587807416915,0.0068756531842146,0.0007000731804611,0.0003496873377518,1,0,0
0.0101088071241974,0.022010076381313,0.0008689523901255,0.0002224956169275,1,0,0
0.0138513129204511,0.0138219938915982,0.0004945686456859,0.000191452762577,1,0,0
0.0480730161070823,0.0137664717041616,0.0005917931357015,0.0006617958159718,1,0,0
0.0217052083462476,0.026128949683277,0.0004336414002358,0.0005671342967441,0,0,0
0.0092927403748035,0.0253024280633427,0.00043364926814,0.0002351288948447,1,0,0
0.46799236536026,0.001197904965126,0.005013513152022,0.0005606103781061,1,0,1
0.7467252016067505,0.2272169525153149,0.4251497916589696,0.16966862467547,1,0,0
0.014348005875945,0.0204599125361906,0.0011946531906293,0.0002935589452905,0,0,0
0.4855350255966186,0.0505668848698798,0.035724443566046,0.0245519937396383,0,0,0
0.1006444245576858,0.0536242601179647,0.0070246398123234,0.0053969828019042,1,0,0
0.0314364023506641,0.0195000272879456,0.0004930419310125,0.0006130107036727,1,0,0
0.0202685240656137,0.02200297301239,0.0007688756283087,0.0004459677880166,1,0,0
0.0320559106767177,0.0116557089569194,0.0006779540196286,0.0003736343651968,1,0,0
0.0131218088790774,0.02598564325784,0.0006789999188035,0.0003409786444292,1,0,0
0.0113411759957671,0.0290403462215921,0.0004320439529952,0.000329351677477,1,0,0
0.0085599971935153,0.0275724266203877,0.0004422325838029,0.0002360198944889,1,0,0
0.0337270274758338,0.0376477842366825,0.0034466430338924,0.0012697478533548,1,0,0
0.8994476795196533,0.0047388987426672,0.0560106736715263,0.0042623914775706,1,0,1
0.0098286448046565,0.0280726366473796,0.0004540490997868,0.0002759159743372,1,0,0
0.0113895889371633,0.0244697767444271,0.0005078620233238,0.0002787006985031,1,0,0
0.901248574256897,0.0336361194671029,0.1168172960678224,0.0303145047132612,1,0,0
0.024004615843296,0.0294051379542704,0.000975623994308,0.0007058590404113,1,0,0
0.4424313902854919,0.0248689596941426,0.0096262254157256,0.0110028084124333,1,0,0
0.1289585679769516,0.0543685054308205,0.0096482271294567,0.0070112846034057,1,0,0
0.328275978565216,0.0265017485308886,0.0014763481118008,0.0086998874326667,1,0,0
0.1082918047904968,0.0523016785995532,0.0046956389850724,0.0056638431691181,1,0,0
0.0544731952250003,0.0314236278853575,0.002816470486108,0.0017117454164768,1,0,0
0.0449049174785614,0.0062493978618105,0.0006957189000626,0.0002806286952753,1,0,0
0.2611945867538452,0.0598754762689097,0.0239705648684778,0.0156391502807475,0,0,0
0.2806025743484497,0.0163712628660131,0.0067839301690906,0.0045938185055384,1,0,0
0.0160662457346916,0.0063635977858591,0.0006791349093285,0.0001022391257843,1,0,0
0.0115880845114588,0.0112620609646611,0.0005936260663659,0.0001305057142316,1,0,0
0.1839938759803772,0.0323992347805562,0.0075767645347606,0.0059612607860727,0,0,0
0.0645308718085289,0.0440907229994386,0.0041425105047126,0.0028452127938221,1,0,0
0.1761825531721115,0.0715216652246303,0.0302940783202177,0.0126008695863963,1,0,0
0.0108637530356645,0.0081037054317321,0.0006890853750495,8.80366544841e-05,1,0,0
0.0296609830111265,0.0234208411881364,0.0004992616698286,0.0006946851725876,0,0,0
0.0478910021483898,0.035755588883551,0.0026304685339283,0.001712370984039,1,0,0
0.6808410882949829,0.0760982412547661,0.2721998020681756,0.0518108093932291,1,0,1
0.0140522867441177,0.023485429266446,0.0011924671342926,0.0003300239863607,1,0,0
0.0085223438218235,0.0150184403083866,0.0004943165278665,0.0001279923119756,1,0,0
0.0274192970246076,0.0318022063534043,0.0022215461141461,0.0008719941420418,1,0,0
0.0201856028288602,0.026128676475862,0.0008531252703498,0.0005274230857855,1,0,0
